algName,netName,clusteringName,numberOfRealThreads,convergence,broadcasting,seed,database,elapsedTime(s),shd,dfMM_avg,dfMM_plus,dfMM_minus,iterations,bdeu
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,pigs03,31.031,4.0,16.0,16.0,16.0,13.0,-1676071.3413242523
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,37,munin01,1192.857,1509.0,3254.0,1082.0,1082.0,11.0,-935141.2180750736
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,41,munin01,1190.969,1542.0,3380.0,1110.0,1110.0,9.0,-935558.7604409516
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,43,munin01,1197.971,1500.0,3344.0,1034.0,1034.0,8.0,-935501.8710485139
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,munin01,1128.981,1509.0,3316.0,1052.0,1052.0,8.0,-935387.2945223297
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,munin01,1080.011,1511.0,3306.0,1044.0,1044.0,8.0,-935300.5634853377
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,61,munin01,1214.283,1541.0,3378.0,1110.0,1110.0,11.0,-934959.520873179
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,munin01,1284.787,1522.0,3272.0,1090.0,1090.0,10.0,-935117.1916469517
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,munin01,1168.197,1507.0,3250.0,1078.0,1078.0,10.0,-935120.1851949324
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,109,pigs03,26.935,9.0,34.0,34.0,34.0,10.0,-1676397.1447178083
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,73,munin01,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,79,munin01,1372.778,1498.0,3330.0,860.0,860.0,7.0,-937386.2697607736
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,83,munin01,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,89,munin01,1153.815,1509.0,3316.0,1052.0,1052.0,8.0,-935387.2945223297
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,101,munin01,1194.233,1528.0,3372.0,1096.0,1096.0,8.0,-940128.206703533
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,103,munin01,1407.93,1523.0,3346.0,976.0,976.0,8.0,-937713.5920637803
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,107,munin01,1427.363,1523.0,3350.0,1020.0,1020.0,9.0,-936620.6028805992
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,109,munin01,1352.034,1510.0,3360.0,1058.0,1058.0,7.0,-937851.3187183549
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,113,munin01,1147.364,1509.0,3254.0,1080.0,1080.0,9.0,-935100.0273689744
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,113,pigs03,28.66,4.0,16.0,16.0,16.0,11.0,-1675981.7382832414
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,pigs00,41.413,4.0,18.0,18.0,18.0,6.0,-1674214.1522433534
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,3,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,5,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,17,munin01,547.296,1564.0,3542.0,1142.0,1142.0,11.0,-935842.371823979
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,23,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,29,munin01,2206.363,1576.0,3568.0,820.0,820.0,9.0,-948277.6415632037
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,pigs03,27.298,0.0,0.0,0.0,0.0,14.0,-1675532.3676526288
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,41,munin01,845.433,1586.0,3532.0,1136.0,1136.0,15.0,-940260.9875560321
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,47,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,53,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,59,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,71,munin01,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,pigs03,28.425,1.0,4.0,4.0,4.0,14.0,-1675682.797760953
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,73,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,79,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,83,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,97,munin01,657.453,1546.0,3366.0,1004.0,1004.0,12.0,-939237.6371301324
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,101,munin01,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,munin01,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,5,pigs03,31.615,0.0,0.0,0.0,0.0,16.0,-1675719.2671676828
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,munin01,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,munin01,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,7,pigs03,26.485,0.0,0.0,0.0,0.0,12.0,-1675531.3062646373
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,munin01,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,53,munin01,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,munin01,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,11,pigs03,32.637,1.0,4.0,4.0,4.0,16.0,-1675712.3031752647
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,munin01,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,89,munin01,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,munin01,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,munin01,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,munin01,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,pigs03,30.915,0.0,0.0,0.0,0.0,16.0,-1675644.108177899
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,munin02,1760.961,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,munin02,1669.606,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,munin02,1666.256,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,munin02,1793.156,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,munin02,1694.852,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,munin02,1700.987,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,munin02,1687.919,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,munin02,1741.156,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,munin02,1676.792,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,munin02,1663.563,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,17,pigs03,32.666,4.0,16.0,16.0,16.0,16.0,-1675936.50055928
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,munin02,1664.527,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,munin02,1684.569,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,munin02,1729.254,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,munin02,1684.215,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,munin02,1658.399,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,munin02,1673.565,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,munin02,1679.04,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,munin02,1719.326,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,munin02,1700.51,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,71,munin02,1730.964,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,19,pigs03,27.338,0.0,0.0,0.0,0.0,13.0,-1675479.6182229265
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,munin02,1717.025,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,79,munin02,1696.261,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,83,munin02,1710.475,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,89,munin02,1691.133,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,97,munin02,1671.475,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,101,munin02,1713.006,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,103,munin02,1766.991,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,107,munin02,1734.219,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,109,munin02,1674.261,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,113,munin02,1675.631,1428.0,3182.0,742.0,742.0,4.0,-935244.7940789132
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,23,pigs03,29.087,0.0,0.0,0.0,0.0,14.0,-1675474.3829240075
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,munin02,1334.885,1528.0,3410.0,1046.0,1046.0,6.0,-941428.1675299192
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,3,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,5,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,7,munin02,783.157,1536.0,3370.0,1070.0,1070.0,7.0,-938126.5365924032
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,pigs03,25.563,4.0,16.0,16.0,16.0,12.0,-1676107.0843932007
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,pigs00,45.791,4.0,16.0,16.0,16.0,8.0,-1674160.9879028345
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,41,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,43,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,munin02,1324.426,1528.0,3410.0,1046.0,1046.0,6.0,-941428.1675299192
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,munin02,830.267,1564.0,3534.0,1138.0,1138.0,10.0,-931943.5261981996
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,61,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,munin02,906.067,1535.0,3374.0,1086.0,1086.0,8.0,-935543.0618789749
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,munin02,889.794,1535.0,3374.0,1086.0,1086.0,8.0,-935543.0618789749
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,31,pigs03,29.847,5.0,18.0,18.0,18.0,15.0,-1675991.2006388244
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,73,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,79,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,83,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,89,munin02,1325.238,1528.0,3410.0,1046.0,1046.0,6.0,-941428.1675299192
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,97,munin02,1309.21,1509.0,3346.0,1024.0,1024.0,6.0,-945222.6305800078
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,101,munin02,911.222,1520.0,3352.0,1070.0,1070.0,8.0,-935963.987966695
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,103,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,109,munin02,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,113,munin02,874.638,1535.0,3374.0,1086.0,1086.0,8.0,-935543.0618789749
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,37,pigs03,35.235,4.0,16.0,16.0,16.0,17.0,-1675928.8227442147
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,2,munin02,695.319,1540.0,3422.0,900.0,900.0,10.0,-939051.1882013787
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,3,munin02,892.664,1678.0,3744.0,1040.0,1040.0,12.0,-952954.1354444054
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,19,munin02,816.682,1545.0,3408.0,1072.0,1072.0,8.0,-943773.6666116818
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,23,munin02,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,pigs03,28.994,0.0,0.0,0.0,0.0,14.0,-1675613.1391537194
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,37,munin02,1022.746,1598.0,3472.0,1024.0,1024.0,15.0,-937127.1724168203
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,43,munin02,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,53,munin02,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,61,munin02,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,71,munin02,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,43,pigs03,27.893,1.0,4.0,4.0,4.0,13.0,-1675710.9195128528
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,73,munin02,777.911,1591.0,3444.0,1160.0,1160.0,9.0,-936933.356562778
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,79,munin02,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,101,munin02,1877.371,1548.0,3398.0,1120.0,1120.0,10.0,-936455.4861532302
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,103,munin02,
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,munin02,735.27,1579.0,3448.0,1038.0,1038.0,12.0,-937980.2679261046
cges,munin,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,113,munin02,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,47,pigs03,38.326,0.0,0.0,0.0,0.0,20.0,-1675822.1024818346
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,munin02,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,munin02,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,munin02,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,19,munin02,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,23,munin02,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,munin02,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,53,pigs03,28.483,8.0,32.0,32.0,32.0,14.0,-1676225.920256425
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,munin02,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,59,munin02,
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,munin02,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,59,pigs03,34.416,1.0,4.0,4.0,4.0,19.0,-1675687.2871998032
cges,munin,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,munin02,
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,pigs03,32.852,0.0,0.0,0.0,0.0,17.0,-1675723.8883981188
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,munin03,1590.744,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,munin03,1613.446,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,munin03,1616.474,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,munin03,1517.361,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,munin03,1584.698,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,munin03,1578.012,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,munin03,1530.164,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,munin03,1513.146,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,munin03,1564.835,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,munin03,1592.26,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,67,pigs03,27.146,6.0,12.0,12.0,12.0,13.0,-1676112.7860701669
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,munin03,1571.359,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,munin03,1554.126,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,munin03,1572.542,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,munin03,1572.862,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,munin03,1616.485,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,munin03,1553.089,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,munin03,1510.253,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,munin03,1569.888,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,munin03,1583.057,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,71,munin03,1543.979,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,71,pigs03,28.992,3.0,12.0,12.0,12.0,15.0,-1675852.16923594
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,59,pigs00,39.394,0.0,0.0,0.0,0.0,5.0,-1673793.5225456404
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,munin03,1628.408,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,79,munin03,1573.036,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,83,munin03,1569.459,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,89,munin03,1569.507,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,97,munin03,1599.923,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,101,munin03,1603.693,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,103,munin03,1592.157,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,107,munin03,1566.722,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,109,munin03,1600.173,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,munin,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,113,munin03,1634.932,1508.0,3238.0,1038.0,1038.0,10.0,-935664.4685436963
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,73,pigs03,30.966,7.0,16.0,16.0,16.0,15.0,-1676243.6250508467
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,munin03,1270.697,1487.0,3226.0,1000.0,1000.0,6.0,-936624.5441987043
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,3,munin03,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,5,munin03,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,7,munin03,961.901,1464.0,3244.0,832.0,832.0,6.0,-939396.745963066
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,11,munin03,1080.761,1500.0,3256.0,1058.0,1058.0,12.0,-935837.5750289072
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,13,munin03,1850.691,1497.0,3286.0,1040.0,1040.0,8.0,-936459.8040929282
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,17,munin03,1116.104,1489.0,3302.0,930.0,930.0,9.0,-937600.4897827222
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,19,munin03,1153.606,1580.0,3542.0,1204.0,1204.0,8.0,-937850.9712673664
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,23,munin03,1898.205,1497.0,3286.0,1040.0,1040.0,9.0,-936459.8040929282
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,29,munin03,1526.089,1518.0,3396.0,942.0,942.0,11.0,-939934.975836703
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,79,pigs03,27.259,1.0,4.0,4.0,4.0,13.0,-1675632.8967771824
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,31,munin03,1138.657,1581.0,3544.0,1204.0,1204.0,8.0,-937824.5997458965
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,37,munin03,1033.351,1473.0,3258.0,874.0,874.0,7.0,-940021.1077430109
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,41,munin03,1183.827,1507.0,3304.0,926.0,926.0,8.0,-938070.6171642642
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,43,munin03,1480.147,1469.0,3222.0,948.0,948.0,5.0,-936490.4393316653
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,munin03,1279.913,1489.0,3230.0,1004.0,1004.0,6.0,-936627.5319677807
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,munin03,1280.858,1517.0,3390.0,930.0,930.0,8.0,-940029.8503462399
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,munin03,1065.305,1487.0,3288.0,910.0,910.0,8.0,-938295.085384035
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,munin03,1100.333,1487.0,3288.0,910.0,910.0,8.0,-938295.085384035
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,pigs03,26.295,1.0,4.0,4.0,4.0,13.0,-1675784.917099227
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,79,munin03,915.376,1485.0,3262.0,1010.0,1010.0,10.0,-935910.9661954916
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,83,munin03,
cges,munin,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,101,munin03,895.204,1532.0,3366.0,1104.0,1104.0,7.0,-937384.1183766302
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,89,pigs03,27.921,0.0,0.0,0.0,0.0,14.0,-1675799.5540979207
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,97,pigs03,22.558,4.0,16.0,16.0,16.0,10.0,-1675865.648856595
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,pigs03,25.264,4.0,16.0,16.0,16.0,11.0,-1675976.9450489753
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,103,pigs03,26.899,4.0,16.0,16.0,16.0,13.0,-1675839.5615581714
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,pigs03,23.432,4.0,16.0,16.0,16.0,11.0,-1675809.3267320713
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,pigs03,33.365,2.0,8.0,8.0,8.0,17.0,-1675698.6337886832
